Month,DayOfWeek,IsWeekend,PaymentMethod,PurchaseAmount,Item,Rating
4,5,1,Cash,988.4667214486127,Jeans,1
1,0,0,Cash,180.51491555282183,Sneakers,3
9,0,0,Credit Card,141.77495735536777,T-shirt,5
10,5,1,Credit Card,301.8429562608651,Sneakers,2
4,5,1,Cash,904.9047181723391,Jeans,1
3,0,0,Credit Card,417.3460053264527,Sneakers,4
6,3,0,Credit Card,795.5617905558374,Sweater,2
1,1,0,Cash,210.89887826884865,Jacket,4
5,4,0,Cash,498.66938793652173,Jacket,3
7,2,0,Cash,136.19583375499562,Skirt,6
2,6,1,Credit Card,418.7694160304218,T-shirt,5
10,5,1,Cash,269.65914719312667,Jeans,2
9,5,1,Credit Card,553.9372798877419,Scarf,2
12,6,1,Cash,782.6021509444411,Belt,5
6,0,0,Credit Card,938.9866676345479,Sweater,5
2,4,0,Cash,291.00435345224014,Skirt,6
8,4,0,Credit Card,745.7003787522475,Skirt,3
8,3,0,Credit Card,886.736413909212,Jacket,3
1,1,0,Credit Card,133.60335827982667,Scarf,2
12,3,0,Credit Card,590.0729058241635,Sweater,4
1,3,0,Credit Card,615.7278455124854,Belt,5
1,4,0,Credit Card,279.66125127961175,Skirt,4
12,1,0,Credit Card,32.2894140131001,Scarf,5
4,1,0,Cash,264.1359170188721,Sneakers,5
4,1,0,Credit Card,588.887261168846,Sweater,5
8,6,1,Credit Card,204.4782852893332,Scarf,1
1,0,0,Credit Card,294.4717278120521,Sneakers,2
10,1,0,Credit Card,710.8432354903683,Handbag,2
3,4,0,Credit Card,404.3324356550491,Dress,1
11,6,1,Cash,74.77113304809913,Dress,2
1,0,0,Cash,405.1742253779699,Skirt,4
9,2,0,Cash,999.7712752236371,Scarf,4
10,5,1,Credit Card,268.4410234450743,Jacket,2
12,3,0,Credit Card,272.60396316568125,Dress,3
9,1,0,Credit Card,178.18755051280823,Jeans,1
7,2,0,Cash,278.9210088741894,Handbag,2
12,1,0,Cash,579.0057703803681,Sweater,4
8,3,0,Cash,964.9561106977467,Handbag,4
1,4,0,Credit Card,611.6183195498227,Dress,5
5,4,0,Credit Card,415.74911635499075,Skirt,2
2,3,0,Credit Card,395.73729278303944,T-shirt,5
1,2,0,Credit Card,33.983625765273764,Handbag,1
3,0,0,Cash,12.516879177901256,Belt,2
7,5,1,Cash,799.2216115097356,Belt,2
1,5,1,Cash,495.2590558896051,T-shirt,5
11,5,1,Cash,42.877318902831526,Sneakers,6
2,0,0,Cash,293.16677434246014,T-shirt,4
2,1,0,Credit Card,363.1150650374365,Sweater,4
4,3,0,Cash,785.4560010840422,Handbag,2
12,3,0,Credit Card,440.0428361674065,Skirt,4
3,0,0,Credit Card,791.407173077933,Scarf,4
3,2,0,Cash,637.396710360107,Scarf,1
10,5,1,Cash,42.804844351938605,T-shirt,6
5,6,1,Credit Card,969.001817028955,T-shirt,1
3,3,0,Credit Card,189.61870630857433,Sweater,5
11,4,0,Credit Card,282.86336609101085,Handbag,3
7,4,0,Credit Card,811.2010882361118,T-shirt,3
5,6,1,Cash,197.9414654465853,Belt,1
4,3,0,Credit Card,407.0769058702079,Jeans,1
12,5,1,Cash,866.3413059717652,Sneakers,4
3,5,1,Cash,640.8995534396568,Sweater,6
12,5,1,Cash,309.0597934914811,Jeans,4
4,2,0,Cash,647.6092243105205,Scarf,2
12,4,0,Credit Card,814.4982307821255,Skirt,5
2,2,0,Credit Card,409.85038977187565,Belt,5
1,0,0,Cash,575.9579376313852,Sneakers,4
3,1,0,Credit Card,988.04840800354,T-shirt,5
11,5,1,Cash,964.9172146234569,Sweater,4
2,0,0,Cash,513.946938817905,T-shirt,5
1,1,0,Credit Card,105.17984394569174,T-shirt,2
1,6,1,Credit Card,703.6752679253686,Skirt,4
2,4,0,Credit Card,275.9345792093965,T-shirt,5
9,1,0,Credit Card,672.7801788607708,Sweater,2
5,1,0,Cash,358.23804223601473,Handbag,2
9,3,0,Cash,721.570854097145,Skirt,4
8,1,0,Cash,373.64933270102523,T-shirt,3
11,3,0,Credit Card,941.7833246057576,Jacket,4
6,1,0,Credit Card,145.30614373320367,Scarf,4
1,3,0,Cash,77.72078875100055,Jacket,4
10,4,0,Credit Card,783.3871062774517,Scarf,4
5,4,0,Cash,407.3127005241619,Belt,3
12,1,0,Cash,470.9198340897324,Belt,4
1,6,1,Cash,934.4790876169004,Jacket,5
7,6,1,Credit Card,594.0215107654359,Jacket,2
10,2,0,Credit Card,663.5689417903178,Skirt,3
11,6,1,Cash,29.271267143297504,Jacket,1
8,4,0,Credit Card,673.8092630482752,Belt,3
8,0,0,Credit Card,394.46940657297154,Sneakers,1
7,6,1,Credit Card,465.61231789853707,Scarf,2
2,0,0,Cash,809.9696178107874,Sneakers,5
5,3,0,Credit Card,528.5556567550105,Jacket,2
4,2,0,Credit Card,987.0021014559427,Jacket,6
5,5,1,Credit Card,798.843017518026,Scarf,6
10,3,0,Cash,731.3056327680864,Jeans,4
9,1,0,Cash,592.7997905923969,Skirt,3
4,6,1,Cash,418.27275464590286,Dress,2
12,4,0,Credit Card,62.3436103093152,Jeans,3
8,2,0,Cash,28.31094835623413,Skirt,5
8,3,0,Credit Card,56.291178856927125,Sweater,6
2,3,0,Cash,959.2480200720477,Sweater,1
6,0,0,Credit Card,329.9799937134703,Handbag,5
5,1,0,Cash,703.6033875102257,Skirt,2
2,3,0,Cash,598.371458268257,T-shirt,1
12,0,0,Credit Card,575.9510323433591,Sweater,3
10,2,0,Cash,583.4491482521811,Jacket,4
4,3,0,Credit Card,309.2728651368644,Scarf,1
7,5,1,Credit Card,887.6672200432599,Skirt,1
1,5,1,Credit Card,920.0141644828634,Sneakers,4
9,0,0,Credit Card,648.0805274041944,Skirt,2
10,5,1,Credit Card,865.3097287764621,Belt,2
12,1,0,Credit Card,69.38120675039939,Sweater,1
1,4,0,Cash,109.38733824909549,Handbag,4
12,5,1,Cash,563.4755623477803,Jeans,4
5,2,0,Cash,848.041970390378,T-shirt,2
7,3,0,Cash,322.27510716901025,T-shirt,3
8,0,0,Cash,552.5753569969462,Handbag,2
2,3,0,Cash,19.860926169240017,Scarf,3
4,4,0,Credit Card,986.7637120063895,Sweater,2
2,3,0,Credit Card,769.3110596291142,Handbag,5
4,3,0,Credit Card,367.8049550523408,Skirt,1
6,0,0,Cash,983.1827023495546,Dress,1
6,4,0,Credit Card,101.50370940489339,Jacket,5
12,2,0,Credit Card,469.53400771691975,Handbag,4
2,0,0,Credit Card,68.26277215171949,Skirt,2
11,6,1,Credit Card,341.61537127699273,Handbag,3
4,4,0,Cash,227.17053803249445,Sweater,2
4,4,0,Credit Card,323.38534464931547,T-shirt,2
1,3,0,Credit Card,947.9352228852425,T-shirt,5
2,1,0,Credit Card,432.9151267596183,Sneakers,4
3,1,0,Cash,331.61220314776205,Sweater,6
11,2,0,Cash,644.3646562510422,Belt,4
5,3,0,Credit Card,686.5354991559558,Handbag,2
11,1,0,Credit Card,983.9311776506668,Handbag,3
8,0,0,Cash,550.5971945701067,Jeans,2
6,2,0,Cash,755.0380073780566,Dress,2
3,3,0,Credit Card,388.3433690666573,Belt,6
6,5,1,Cash,179.32231978126242,Scarf,6
7,0,0,Cash,435.5370751492725,Jeans,2
6,1,0,Cash,424.5880803045946,T-shirt,2
10,1,0,Credit Card,426.4073567761656,Sneakers,2
6,1,0,Cash,698.4665523092131,Jacket,2
1,1,0,Cash,411.8828881608204,Sneakers,5
3,4,0,Credit Card,954.6211020914238,Belt,1
7,5,1,Credit Card,982.9221855604272,Skirt,1
4,2,0,Credit Card,528.1278151216189,Skirt,6
12,2,0,Cash,562.8595691211847,Sweater,5
4,1,0,Cash,413.5501080259402,Scarf,1
7,2,0,Credit Card,362.0376458599748,Handbag,2
9,5,1,Credit Card,985.4732705957122,Jeans,2
11,0,0,Credit Card,50.25029999885395,Sweater,5
2,0,0,Credit Card,415.9853704120721,Sweater,4
9,6,1,Credit Card,159.82698331079578,Handbag,2
3,2,0,Cash,729.017465645963,Sweater,1
6,1,0,Cash,202.50121988233406,Sweater,6
4,3,0,Credit Card,885.799271113464,Handbag,1
1,5,1,Cash,380.73319655813896,Sneakers,5
9,1,0,Credit Card,917.977245567672,Sweater,2
11,4,0,Cash,986.6969047843965,T-shirt,5
6,3,0,Cash,773.4596997275155,Jeans,3
8,5,1,Credit Card,626.9264686637777,Dress,2
2,4,0,Credit Card,158.40264805514306,Handbag,5
7,2,0,Credit Card,933.729732752028,Scarf,2
6,4,0,Credit Card,779.0979903327932,Jacket,2
2,2,0,Cash,295.1653209452888,Jeans,5
2,4,0,Cash,473.8169150188341,Sweater,2
4,3,0,Credit Card,76.98835584882741,T-shirt,4
4,4,0,Cash,662.4103191848092,T-shirt,3
3,1,0,Credit Card,134.01202201526647,Sneakers,3
8,2,0,Credit Card,655.0159720452524,Skirt,2
7,0,0,Credit Card,674.8381247373247,Belt,6
2,4,0,Credit Card,331.38276134409165,Sweater,6
3,2,0,Credit Card,949.1760522951214,Jacket,5
10,0,0,Cash,781.1728808155445,T-shirt,3
9,2,0,Cash,501.7663184818737,Sneakers,4
5,6,1,Cash,919.383495413766,Jacket,2
2,2,0,Credit Card,857.2848313173629,Skirt,5
3,0,0,Credit Card,695.296043499687,Handbag,4
8,0,0,Cash,161.4356612180951,Sweater,1
4,3,0,Cash,502.10318626499526,Jeans,2
2,5,1,Credit Card,865.7786438361751,Skirt,4
2,6,1,Cash,612.8026313800186,Sweater,6
6,4,0,Credit Card,550.0563303381803,Scarf,2
8,4,0,Credit Card,955.6719582953222,Belt,3
7,6,1,Credit Card,26.382584734952164,Dress,4
4,2,0,Cash,21.925921084260917,Jacket,4
2,6,1,Credit Card,893.8923149372922,Skirt,5
9,1,0,Credit Card,48.15184287497363,Scarf,4
4,1,0,Cash,339.21827656815697,Handbag,1
9,5,1,Credit Card,924.7852269749889,Handbag,2
5,2,0,Credit Card,694.2410678771166,T-shirt,1
12,3,0,Cash,651.6773168053043,Scarf,5
12,0,0,Cash,660.42833200409,Jeans,4
11,2,0,Credit Card,324.4665490606059,Jacket,3
11,4,0,Cash,535.2282551024554,Dress,5
7,1,0,Cash,633.6733334063962,Skirt,2
12,1,0,Credit Card,312.6581724346965,Dress,3
5,1,0,Credit Card,797.4102766460849,Handbag,6
2,3,0,Credit Card,328.5308751778614,Jacket,5
6,4,0,Credit Card,80.72971196552527,Jacket,5
7,3,0,Credit Card,209.44002804627254,Jacket,1
11,0,0,Credit Card,414.3263142274487,Jacket,2
6,2,0,Cash,908.9753292627272,Dress,2
3,2,0,Credit Card,421.60407495377217,Belt,5
10,6,1,Cash,98.90576355830245,Jeans,2
8,1,0,Cash,204.49219896803967,Skirt,2
3,6,1,Credit Card,549.022811449417,Scarf,5
5,1,0,Cash,185.87944465631085,Handbag,6
9,0,0,Credit Card,73.31506603932577,Belt,5
11,3,0,Cash,717.6801807245071,Sneakers,5
5,5,1,Cash,786.5039213425393,Scarf,2
7,5,1,Cash,852.1269028582739,Jacket,2
11,5,1,Cash,845.4948197455407,Jeans,4
7,4,0,Cash,385.4669842657121,Handbag,4
5,0,0,Cash,737.1252822714383,Sneakers,1
2,2,0,Credit Card,587.7034708888488,Belt,5
5,2,0,Cash,33.130658814913986,Skirt,4
7,3,0,Credit Card,407.5821286107879,Sneakers,2
7,6,1,Credit Card,62.35016964278076,Handbag,5
4,0,0,Cash,92.52249488589568,Handbag,4
1,4,0,Cash,65.44242267194542,Sweater,4
6,0,0,Cash,961.3370729156705,T-shirt,1
3,0,0,Credit Card,845.7589808927593,Jeans,4
11,3,0,Cash,444.71343272517834,T-shirt,5
5,4,0,Credit Card,255.5174930869309,Jacket,1
4,5,1,Cash,81.72632122781317,Sweater,4
2,2,0,Cash,436.88428897936797,Jacket,6
12,1,0,Credit Card,604.3493522470063,Skirt,3
7,6,1,Cash,799.1322898806482,Scarf,3
5,5,1,Credit Card,61.045376315868154,Belt,4
7,4,0,Cash,423.69131734149886,Sneakers,4
9,2,0,Cash,977.0888711771787,Skirt,4
4,5,1,Cash,129.51333005849168,T-shirt,4
5,3,0,Cash,406.2964008380339,Sweater,2
9,6,1,Cash,282.30477037953824,T-shirt,3
10,4,0,Credit Card,142.69896185224653,Belt,2
11,4,0,Credit Card,840.5562313585772,Sweater,4
4,2,0,Credit Card,700.1440582405356,Skirt,6
5,2,0,Credit Card,417.44091939273113,Scarf,1
5,0,0,Credit Card,375.3766099152736,Dress,5
8,0,0,Cash,829.4712718737823,Handbag,2
4,4,0,Cash,99.87600719522207,Sweater,6
4,1,0,Cash,155.36494764681288,Jacket,5
7,3,0,Cash,907.4845080126028,Dress,3
11,2,0,Cash,819.0345875102216,Jeans,4
5,0,0,Credit Card,777.1289849455211,Jeans,5
6,3,0,Credit Card,627.7361650607771,Jeans,2
6,6,1,Credit Card,299.525551057653,Scarf,5
12,5,1,Credit Card,935.4387392078139,Skirt,3
6,5,1,Credit Card,496.9501335173249,Handbag,6
10,4,0,Cash,287.81333585275814,Belt,4
5,2,0,Cash,371.918860546829,Sneakers,2
5,5,1,Cash,26.67260504397527,Jeans,4
9,6,1,Cash,262.60747120976527,Skirt,3
8,2,0,Credit Card,196.076547569998,Sweater,1
4,0,0,Credit Card,144.2010756504825,Belt,3
7,5,1,Cash,41.818593248352606,Jeans,4
8,1,0,Cash,234.6066889832852,Dress,2
12,5,1,Cash,112.48353088970065,Jeans,2
9,2,0,Cash,54.68897443187469,Scarf,2
5,1,0,Cash,145.94903650740974,Scarf,4
3,3,0,Cash,210.37932989143076,Jeans,6
4,5,1,Credit Card,421.80270186157236,Skirt,5
10,2,0,Credit Card,587.8587293783223,Scarf,3
6,5,1,Credit Card,329.0432038089831,Sweater,6
10,5,1,Credit Card,149.846821324056,Sweater,6
11,2,0,Cash,940.9205908866288,Belt,4
5,1,0,Cash,519.7051750987519,Belt,2
9,0,0,Cash,744.4615293687835,Jacket,3
11,6,1,Cash,697.4907898561818,Sweater,4
11,5,1,Credit Card,292.04778955642564,T-shirt,2
3,4,0,Cash,564.2633061278123,T-shirt,2
2,3,0,Cash,606.1424746935226,Skirt,1
6,2,0,Credit Card,358.273113842455,Sweater,1
7,5,1,Cash,674.0588998291864,Skirt,2
5,6,1,Credit Card,792.7697859247141,Handbag,1
1,0,0,Cash,370.56844520073383,Skirt,4
3,2,0,Credit Card,24.766217826968056,Scarf,2
3,5,1,Credit Card,355.84257825457485,Scarf,5
12,3,0,Cash,125.6474474319425,Dress,3
4,4,0,Cash,164.05181029155617,T-shirt,2
10,2,0,Credit Card,372.28998217572314,Belt,3
6,5,1,Cash,215.5448872280123,Dress,6
5,1,0,Credit Card,935.5400638530424,Skirt,6
1,0,0,Cash,656.2748931141244,Handbag,4
6,4,0,Credit Card,523.1805178497738,Sweater,2
9,2,0,Cash,19.627099249629502,Belt,6
11,5,1,Credit Card,112.58156581332318,Jeans,6
1,4,0,Credit Card,790.5930682471395,Sneakers,5
8,1,0,Cash,395.8463254091139,Sweater,3
8,2,0,Cash,55.03826415738787,T-shirt,1
3,4,0,Credit Card,827.3035028546518,Dress,1
9,2,0,Credit Card,309.6195530654092,Sneakers,3
11,2,0,Credit Card,392.4326657544803,Sneakers,3
11,4,0,Cash,974.6253799346182,Skirt,5
8,2,0,Credit Card,25.35761362413748,Scarf,4
3,1,0,Credit Card,724.1111492140546,Sneakers,5
10,4,0,Cash,949.395334548673,T-shirt,5
5,5,1,Credit Card,73.22098652946279,Skirt,4
3,6,1,Cash,867.4162541214956,Dress,1
5,4,0,Credit Card,422.0792766006779,Belt,2
9,1,0,Cash,879.2165506620013,Dress,3
12,1,0,Cash,315.1918469615186,Jacket,4
4,1,0,Cash,982.8360932949287,T-shirt,1
6,5,1,Cash,650.5789155746847,Scarf,2
3,5,1,Cash,630.8194568329834,Handbag,6
3,6,1,Cash,807.8443490524954,T-shirt,1
5,6,1,Credit Card,442.22020894561297,Dress,1
8,2,0,Cash,266.08293578728984,Handbag,2
8,2,0,Credit Card,270.30089079189617,T-shirt,1
3,3,0,Cash,337.2977133184104,Sneakers,2
8,6,1,Cash,621.1791082284731,T-shirt,3
11,6,1,Credit Card,840.0058333057086,Jeans,3
8,2,0,Cash,504.5820996435129,Sneakers,3
3,1,0,Credit Card,409.41374804728764,Handbag,5
10,3,0,Credit Card,795.9092613041441,Jeans,4
10,6,1,Credit Card,296.7712277330611,Jeans,2
2,1,0,Cash,692.1449163484443,Skirt,5
10,0,0,Credit Card,114.74716851923017,Sneakers,5
2,6,1,Credit Card,122.10588358610511,T-shirt,3
9,5,1,Credit Card,647.6149219970396,Jeans,2
7,4,0,Cash,91.92300913284541,Jacket,2
6,0,0,Cash,163.50065231088993,Jeans,5
7,5,1,Cash,628.1253665887585,Dress,2
8,5,1,Cash,443.82166013031264,T-shirt,3
12,1,0,Cash,565.6834883504791,Belt,4
1,2,0,Credit Card,977.1734834630067,Jeans,4
8,4,0,Credit Card,635.6414275526398,Dress,3
3,2,0,Credit Card,594.9422962087629,Sweater,5
3,2,0,Credit Card,386.33670057949666,Sneakers,5
6,6,1,Cash,634.5688190494191,Handbag,2
4,4,0,Cash,22.869530441753227,Belt,5
4,4,0,Cash,561.7470468491989,Jacket,3
4,0,0,Cash,78.20838690548116,Jeans,4
10,1,0,Credit Card,227.97052446900335,Jacket,2
9,2,0,Credit Card,567.4897921646889,Sweater,3
8,1,0,Credit Card,671.2710430242269,T-shirt,2
3,1,0,Cash,390.94857499670627,Jeans,6
1,6,1,Credit Card,424.7901168294995,Dress,4
1,3,0,Credit Card,503.0421817557453,T-shirt,5
1,0,0,Cash,761.4838616671192,Sweater,4
4,2,0,Cash,27.45149387426559,T-shirt,4
6,5,1,Credit Card,452.5973187674786,Handbag,6
4,4,0,Cash,24.13086192775821,Handbag,5
11,4,0,Credit Card,325.9504420264552,Sneakers,4
11,1,0,Credit Card,524.650135100092,Dress,3
3,0,0,Credit Card,89.12009083080665,Belt,2
8,0,0,Credit Card,490.36139269660845,T-shirt,1
8,2,0,Credit Card,925.3281645892542,T-shirt,2
6,2,0,Cash,688.4889143270359,Skirt,2
9,1,0,Cash,784.4301451580395,Belt,3
12,1,0,Cash,584.6100760344314,Sweater,4
10,1,0,Credit Card,897.3953902467546,Jeans,2
1,3,0,Credit Card,155.40059910510666,Jacket,4
8,0,0,Cash,455.2881728726001,Handbag,2
6,1,0,Cash,601.0629020386586,Dress,2
1,6,1,Cash,874.7405881605439,Belt,5
4,0,0,Credit Card,314.93014300749405,T-shirt,5
5,5,1,Cash,11.11669798810637,Sneakers,4
7,4,0,Cash,974.669969932699,Belt,4
8,4,0,Credit Card,35.71753109153616,Belt,5
9,0,0,Cash,160.84305996733687,Scarf,2
12,5,1,Cash,427.82586615380205,Sweater,4
12,4,0,Credit Card,501.40611486788174,Belt,5
6,4,0,Credit Card,836.1212978548931,Jeans,2
10,4,0,Cash,453.3397704165073,Jacket,5
9,2,0,Credit Card,551.954845284352,Sweater,3
4,5,1,Cash,207.9998721435986,Dress,5
8,2,0,Cash,573.4671121485017,Jacket,3
3,0,0,Cash,354.8999055555961,Dress,5
4,0,0,Cash,107.7449584630938,Jacket,4
10,3,0,Credit Card,946.9982624351569,Handbag,4
4,2,0,Credit Card,90.86744258895392,Sweater,4
6,0,0,Credit Card,681.1001410778493,Sweater,5
9,2,0,Cash,909.1112213985289,Skirt,4
6,3,0,Cash,187.41260768081332,Sneakers,2
1,0,0,Cash,244.7464894677313,Skirt,3
5,0,0,Credit Card,432.4396974909873,Dress,5
9,0,0,Cash,301.56486850423613,Jeans,3
5,0,0,Cash,761.4428083398324,Jacket,1
6,1,0,Cash,344.7718417515044,Scarf,2
3,5,1,Credit Card,985.9771850144153,Jeans,5
8,5,1,Cash,860.19936018487,Dress,3
10,2,0,Cash,896.3906924465003,Belt,4
11,2,0,Credit Card,73.02764241479808,Jeans,1
4,2,0,Credit Card,184.54537483479328,Jeans,5
4,3,0,Cash,177.67472284964427,Dress,1
11,6,1,Cash,675.2450016938875,Jacket,4
12,1,0,Credit Card,21.792260433415628,Jeans,5
5,6,1,Credit Card,808.3619379762421,Jeans,1
10,2,0,Credit Card,551.5755582411006,T-shirt,3
9,2,0,Cash,570.6499012715196,Jacket,4
8,0,0,Credit Card,541.9630580186016,Dress,1
7,6,1,Cash,539.9924308260395,Jeans,3
5,0,0,Credit Card,205.90721388721474,Sneakers,4
9,6,1,Cash,290.34792460084117,Skirt,3
9,6,1,Cash,492.7412832551407,Sweater,4
10,0,0,Credit Card,681.0660525472218,Jacket,2
10,2,0,Credit Card,279.2342224182504,Skirt,2
2,0,0,Cash,808.0735757475319,Jacket,5
4,2,0,Credit Card,812.4872361032188,Dress,6
8,6,1,Cash,281.1406130844555,Belt,2
1,3,0,Cash,564.464033748562,Scarf,6
5,3,0,Credit Card,355.43362598872193,Jeans,2
8,4,0,Cash,198.7788780829929,Sneakers,3
2,1,0,Credit Card,807.9399562378899,Skirt,4
2,0,0,Cash,991.5664061234687,Scarf,5
8,5,1,Cash,570.0619864104345,Sneakers,3
10,0,0,Credit Card,914.8072378110961,Belt,2
12,1,0,Cash,645.7471194693538,Skirt,4
9,6,1,Cash,570.0664645628699,Belt,4
7,1,0,Cash,485.3434312469644,Skirt,2
8,6,1,Credit Card,243.3578170264052,Skirt,1
5,4,0,Credit Card,93.4127185696108,Handbag,5
1,1,0,Cash,447.9125588366746,Handbag,5
4,2,0,Cash,565.6968144133688,Handbag,2
2,0,0,Cash,514.3551576801999,Skirt,5
3,1,0,Credit Card,698.6149290549225,T-shirt,5
12,2,0,Cash,200.1777957318651,Skirt,4
3,1,0,Cash,360.6609491240333,Sneakers,6
9,5,1,Credit Card,421.4115985773637,T-shirt,2
10,2,0,Credit Card,194.65807252252887,Scarf,2
4,3,0,Cash,907.399571535406,Dress,2
2,2,0,Credit Card,684.6963428387882,Dress,5
3,4,0,Cash,100.94372287894421,Sneakers,5
3,6,1,Credit Card,715.6700594685173,Skirt,5
7,2,0,Credit Card,552.30972996029,Jacket,2
8,1,0,Credit Card,528.701062125221,Dress,2
11,3,0,Credit Card,989.8879173564061,Skirt,4
6,3,0,Cash,622.0188129638229,Belt,3
4,2,0,Cash,897.7609110663507,Dress,2
6,1,0,Credit Card,914.4134507050627,Skirt,6
11,3,0,Cash,110.4044454234417,Jeans,3
1,5,1,Cash,18.27863381577419,Jeans,2
10,2,0,Cash,440.9142403047401,Sweater,4
8,2,0,Credit Card,771.5921312306124,Scarf,2
1,6,1,Credit Card,825.9539957772266,Scarf,4
5,2,0,Cash,789.6191061675624,Handbag,2
2,3,0,Cash,452.81507892905734,Sweater,1
6,0,0,Cash,752.4644773511588,Dress,1
9,1,0,Cash,721.588759280918,Belt,3
5,4,0,Credit Card,320.68105845515566,Scarf,2
4,4,0,Cash,177.03335463649003,Jacket,2
2,1,0,Cash,625.2045300497756,Jeans,5
12,0,0,Cash,680.3155282602639,Scarf,4
3,6,1,Cash,572.2909839592289,Jacket,1
6,6,1,Cash,221.04775102613596,T-shirt,1
8,6,1,Credit Card,283.9065871519012,Dress,1
8,6,1,Credit Card,711.4014087447462,Jeans,2
5,1,0,Credit Card,962.996140396847,Scarf,6
5,2,0,Credit Card,945.3872455403256,Jeans,1
10,5,1,Credit Card,524.4615649531198,Skirt,2
3,1,0,Cash,887.6938800178137,Jeans,6
7,1,0,Credit Card,39.15668830227988,Belt,3
6,5,1,Credit Card,862.5406003816985,Belt,6
1,3,0,Credit Card,481.3893152003793,Sneakers,5
4,4,0,Cash,783.7120615592348,Belt,3
6,4,0,Cash,15.527080491557477,T-shirt,5
11,2,0,Cash,869.8751765253137,T-shirt,4
6,5,1,Cash,599.0298261570658,Scarf,2
11,6,1,Credit Card,247.82809426969376,Jeans,2
12,6,1,Credit Card,354.0082238911454,Belt,4
12,2,0,Credit Card,208.65942606191936,Handbag,3
3,3,0,Cash,430.16170026742435,Jeans,2
6,2,0,Credit Card,336.7059709677181,Handbag,1
12,5,1,Credit Card,539.1581452814912,Sneakers,3
10,5,1,Cash,816.6365974739983,Belt,4
6,0,0,Cash,982.452512529154,Jeans,1
12,3,0,Credit Card,258.9430643199003,Sneakers,3
9,5,1,Credit Card,115.44318006589398,Jeans,5
9,5,1,Credit Card,401.7105774035889,Handbag,2
2,3,0,Credit Card,152.11873338953706,Belt,4
4,6,1,Credit Card,835.8978000635107,Sweater,6
9,1,0,Credit Card,506.11363074100024,Dress,2
4,6,1,Cash,623.7627585845607,Jacket,2
8,1,0,Cash,159.10642873362983,Jacket,2
10,0,0,Credit Card,752.1127276782009,Sweater,2
12,6,1,Cash,973.8459938156108,Sneakers,5
3,5,1,Credit Card,487.56139897734136,Jacket,5
3,3,0,Credit Card,962.832731742737,Jacket,6
9,3,0,Cash,44.36893290294638,Dress,1
11,1,0,Cash,45.36548667621188,Scarf,6
10,6,1,Credit Card,960.4127816517976,Jacket,3
8,4,0,Cash,703.2629414567176,Sneakers,4
1,4,0,Credit Card,196.8028297537647,Scarf,4
10,5,1,Cash,370.23605110164357,Jacket,4
2,1,0,Credit Card,512.675537248891,Scarf,4
3,5,1,Cash,705.6113582130571,T-shirt,6
11,2,0,Credit Card,843.6062945734772,Jeans,3
2,3,0,Cash,91.82984066606274,T-shirt,4
3,6,1,Cash,660.0083822540246,Sneakers,1
8,6,1,Cash,481.9442995015635,Sneakers,3
11,5,1,Credit Card,601.6460526885976,Sneakers,3
11,0,0,Cash,513.4462905451892,Skirt,3
12,6,1,Cash,456.18612000436065,Sweater,5
6,4,0,Credit Card,213.45766821791904,Handbag,1
7,5,1,Credit Card,477.6125532353893,Jacket,1
10,2,0,Cash,197.7585866613519,Skirt,3
10,3,0,Cash,54.16537215743895,Scarf,2
6,6,1,Cash,380.08624603854196,Scarf,2
1,2,0,Cash,34.70618136200903,Handbag,2
11,5,1,Credit Card,566.9195133917797,T-shirt,3
3,3,0,Cash,81.66852880677553,Sneakers,5
1,3,0,Credit Card,443.1781058640107,Handbag,5
12,1,0,Credit Card,980.3414090014753,Sweater,3
10,1,0,Cash,19.78270541274861,Scarf,6
12,0,0,Credit Card,373.18602197973536,Belt,3
9,0,0,Cash,676.5302274012914,Dress,3
9,6,1,Credit Card,167.32773557370686,Dress,2
5,2,0,Credit Card,565.1263051544172,Skirt,1
4,1,0,Credit Card,265.6084550294664,Scarf,4
12,3,0,Cash,230.5410046683835,Sweater,4
9,1,0,Credit Card,896.0337152384922,Sneakers,2
9,3,0,Credit Card,211.24767419035862,Sweater,2
3,1,0,Credit Card,382.78619365764956,Jeans,5
5,3,0,Credit Card,177.9015298258116,Sneakers,6
3,2,0,Credit Card,291.04886235618034,Sneakers,4
10,1,0,Credit Card,300.17561332115287,Sneakers,2
2,4,0,Cash,333.50529351949586,Sweater,2
1,4,0,Credit Card,644.6562674584578,Belt,5
12,3,0,Credit Card,745.1668156804192,Jacket,4
10,2,0,Cash,515.5630223359259,Handbag,4
2,3,0,Credit Card,614.3712211116753,Belt,5
8,2,0,Credit Card,815.136059513488,Skirt,2
11,0,0,Cash,999.5650547270149,Belt,3
8,1,0,Cash,461.9409264802857,Jeans,3
3,2,0,Credit Card,937.0701506367192,Scarf,5
7,3,0,Credit Card,495.4663920982215,Sweater,2
7,6,1,Credit Card,784.1797549665991,Belt,2
2,6,1,Credit Card,577.4908146968237,T-shirt,5
9,0,0,Cash,885.1988329847942,Handbag,3
3,6,1,Credit Card,454.21616960059174,Jeans,5
2,3,0,Cash,698.8568512841988,Dress,1
12,4,0,Credit Card,471.6520670260061,Handbag,5
3,4,0,Cash,858.4571273233249,Dress,2
2,1,0,Credit Card,994.424992350959,Jacket,4
8,5,1,Cash,250.88184200665276,Skirt,2
5,1,0,Cash,479.59557357518275,Belt,2
